Training started at: 2026-03-25 15:42:42
Total iterations: 80000
====================================================================================================
| it/Total Steps | Progress | Time | Reward | Eval Reward | QF loss| Step |
| :---: | :---: | :---: | :---: | :---: | :---: | :---: |
| 60700/80000 (75.9%) | 18:26:03 | 0.891 | 0.863 | 0.284 | 789113 |
| 60800/80000 (76.0%) | 18:27:39 | 0.892 | 0.863 | 0.128 | 790413 |
| 60900/80000 (76.1%) | 18:30:11 | 0.857 | 0.890 | 0.032 | 791713 |
| 61000/80000 (76.3%) | 18:31:47 | 0.872 | 0.890 | 0.056 | 793013 |
| 61100/80000 (76.4%) | 18:33:23 | 0.871 | 0.890 | 0.078 | 794313 |
| 61200/80000 (76.5%) | 18:34:59 | 0.875 | 0.890 | 0.054 | 795613 |
| 61300/80000 (76.6%) | 18:37:25 | 0.869 | 0.873 | 0.139 | 796913 |
| 61400/80000 (76.8%) | 18:39:00 | 0.875 | 0.873 | 0.099 | 798213 |
| 61500/80000 (76.9%) | 18:40:36 | 0.876 | 0.873 | 0.056 | 799513 |
| 61600/80000 (77.0%) | 18:42:13 | 0.877 | 0.873 | 0.057 | 800813 |
| 61700/80000 (77.1%) | 18:44:37 | 0.857 | 0.907 | 0.041 | 802113 |
| 61800/80000 (77.3%) | 18:46:13 | 0.873 | 0.907 | 0.017 | 803413 |
| 61900/80000 (77.4%) | 18:47:49 | 0.871 | 0.907 | 0.026 | 804713 |
| 62000/80000 (77.5%) | 18:49:25 | 0.874 | 0.907 | 0.034 | 806013 |
| 62100/80000 (77.6%) | 18:51:49 | 0.869 | 0.893 | 0.184 | 807313 |
| 62200/80000 (77.8%) | 18:53:24 | 0.882 | 0.893 | 0.016 | 808613 |
| 62300/80000 (77.9%) | 18:54:59 | 0.878 | 0.893 | 0.019 | 809913 |
| 62400/80000 (78.0%) | 18:56:36 | 0.874 | 0.893 | 0.034 | 811213 |
| 62500/80000 (78.1%) | 18:59:01 | 0.865 | 0.837 | 0.063 | 812513 |
| 62600/80000 (78.3%) | 19:00:37 | 0.875 | 0.837 | 0.041 | 813813 |
| 62700/80000 (78.4%) | 19:02:12 | 0.879 | 0.837 | 0.059 | 815113 |
| 62800/80000 (78.5%) | 19:03:48 | 0.881 | 0.837 | 0.025 | 816413 |
| 62900/80000 (78.6%) | 19:06:13 | 0.865 | 0.863 | 0.096 | 817713 |
| 63000/80000 (78.8%) | 19:07:49 | 0.872 | 0.863 | 0.056 | 819013 |
| 63100/80000 (78.9%) | 19:09:25 | 0.878 | 0.863 | 0.051 | 820313 |
| 63200/80000 (79.0%) | 19:11:00 | 0.880 | 0.863 | 0.037 | 821613 |
| 63300/80000 (79.1%) | 19:13:25 | 0.878 | 0.877 | 0.057 | 822913 |
| 63400/80000 (79.3%) | 19:15:01 | 0.875 | 0.877 | 0.028 | 824213 |
| 63500/80000 (79.4%) | 19:16:36 | 0.884 | 0.877 | 0.065 | 825513 |
| 63600/80000 (79.5%) | 19:18:12 | 0.886 | 0.877 | 0.036 | 826813 |
| 63700/80000 (79.6%) | 19:20:37 | 0.865 | 0.917 | 0.138 | 828113 |
| 63800/80000 (79.8%) | 19:22:12 | 0.872 | 0.917 | 0.125 | 829413 |
| 63900/80000 (79.9%) | 19:23:48 | 0.876 | 0.917 | 0.017 | 830713 |
| 64000/80000 (80.0%) | 19:25:23 | 0.876 | 0.917 | 0.083 | 832013 |
| 64100/80000 (80.1%) | 19:27:48 | 0.897 | 0.860 | 0.061 | 833313 |
| 64200/80000 (80.3%) | 19:29:24 | 0.898 | 0.860 | 0.048 | 834613 |
| 64300/80000 (80.4%) | 19:31:00 | 0.885 | 0.860 | 0.030 | 835913 |
| 64400/80000 (80.5%) | 19:32:36 | 0.879 | 0.860 | 0.037 | 837213 |
| 64500/80000 (80.6%) | 19:35:01 | 0.892 | 0.883 | 0.062 | 838513 |
| 64600/80000 (80.8%) | 19:36:36 | 0.882 | 0.883 | 0.074 | 839813 |
| 64700/80000 (80.9%) | 19:38:12 | 0.881 | 0.883 | 0.109 | 841113 |
| 64800/80000 (81.0%) | 19:39:48 | 0.884 | 0.883 | 0.025 | 842413 |
| 64900/80000 (81.1%) | 19:42:13 | 0.895 | 0.887 | 0.022 | 843713 |
| 65000/80000 (81.3%) | 19:43:49 | 0.886 | 0.887 | 0.058 | 845013 |
| 65100/80000 (81.4%) | 19:45:25 | 0.885 | 0.887 | 0.071 | 846313 |
| 65200/80000 (81.5%) | 19:47:01 | 0.892 | 0.887 | 0.061 | 847613 |
| 65300/80000 (81.6%) | 19:49:26 | 0.877 | 0.880 | 0.023 | 848913 |
| 65400/80000 (81.8%) | 19:51:02 | 0.892 | 0.880 | 0.024 | 850213 |
| 65500/80000 (81.9%) | 19:52:38 | 0.890 | 0.880 | 0.045 | 851513 |
| 65600/80000 (82.0%) | 19:54:14 | 0.893 | 0.880 | 0.109 | 852813 |
| 65700/80000 (82.1%) | 19:56:44 | 0.857 | 0.897 | 0.159 | 854113 |
| 65800/80000 (82.3%) | 19:58:20 | 0.878 | 0.897 | 0.146 | 855413 |
| 65900/80000 (82.4%) | 19:59:56 | 0.883 | 0.897 | 0.076 | 856713 |
| 66000/80000 (82.5%) | 20:01:32 | 0.886 | 0.897 | 0.075 | 858013 |
| 66100/80000 (82.6%) | 20:04:00 | 0.902 | 0.873 | 0.028 | 859313 |
| 66200/80000 (82.8%) | 20:05:37 | 0.892 | 0.873 | 0.022 | 860613 |
| 66300/80000 (82.9%) | 20:07:12 | 0.894 | 0.873 | 0.025 | 861913 |
| 66400/80000 (83.0%) | 20:08:47 | 0.890 | 0.873 | 0.122 | 863213 |
| 66500/80000 (83.1%) | 20:11:12 | 0.869 | 0.917 | 0.022 | 864513 |
| 66600/80000 (83.3%) | 20:12:49 | 0.888 | 0.917 | 0.014 | 865813 |
| 66700/80000 (83.4%) | 20:14:25 | 0.886 | 0.917 | 0.014 | 867113 |
| 66800/80000 (83.5%) | 20:16:01 | 0.886 | 0.917 | 0.091 | 868413 |
| 66900/80000 (83.6%) | 20:18:33 | 0.909 | 0.847 | 0.051 | 869713 |
| 67000/80000 (83.8%) | 20:20:09 | 0.895 | 0.847 | 0.125 | 871013 |
| 67100/80000 (83.9%) | 20:21:45 | 0.884 | 0.847 | 0.039 | 872313 |
| 67200/80000 (84.0%) | 20:23:21 | 0.880 | 0.847 | 0.050 | 873613 |
| 67300/80000 (84.1%) | 20:25:46 | 0.898 | 0.887 | 0.093 | 874913 |
| 67400/80000 (84.3%) | 20:27:22 | 0.896 | 0.887 | 0.037 | 876213 |
| 67500/80000 (84.4%) | 20:28:58 | 0.900 | 0.887 | 0.029 | 877513 |
| 67600/80000 (84.5%) | 20:30:34 | 0.899 | 0.887 | 0.095 | 878813 |
| 67700/80000 (84.6%) | 20:33:00 | 0.885 | 0.870 | 0.092 | 880113 |
| 67800/80000 (84.8%) | 20:34:35 | 0.883 | 0.870 | 0.025 | 881413 |
| 67900/80000 (84.9%) | 20:36:11 | 0.884 | 0.870 | 0.099 | 882713 |
| 68000/80000 (85.0%) | 20:37:47 | 0.887 | 0.870 | 0.044 | 884013 |
| 68100/80000 (85.1%) | 20:40:13 | 0.875 | 0.877 | 0.060 | 885313 |
| 68200/80000 (85.3%) | 20:41:48 | 0.902 | 0.877 | 0.021 | 886613 |
| 68300/80000 (85.4%) | 20:43:24 | 0.897 | 0.877 | 0.021 | 887913 |
| 68400/80000 (85.5%) | 20:45:00 | 0.903 | 0.877 | 0.081 | 889213 |
| 68500/80000 (85.6%) | 20:47:25 | 0.906 | 0.910 | 0.129 | 890513 |
| 68600/80000 (85.8%) | 20:49:01 | 0.902 | 0.910 | 0.065 | 891813 |
| 68700/80000 (85.9%) | 20:50:36 | 0.901 | 0.910 | 0.025 | 893113 |
| 68800/80000 (86.0%) | 20:52:12 | 0.895 | 0.910 | 0.036 | 894413 |
| 68900/80000 (86.1%) | 20:54:37 | 0.891 | 0.917 | 0.075 | 895713 |
| 69000/80000 (86.3%) | 20:56:13 | 0.898 | 0.917 | 0.044 | 897013 |
| 69100/80000 (86.4%) | 20:57:48 | 0.900 | 0.917 | 0.013 | 898313 |
| 69200/80000 (86.5%) | 20:59:25 | 0.901 | 0.917 | 0.022 | 899613 |
| 69300/80000 (86.6%) | 21:01:48 | 0.900 | 0.933 | 0.021 | 900913 |
| 69400/80000 (86.8%) | 21:03:24 | 0.893 | 0.933 | 0.024 | 902213 |
| 69500/80000 (86.9%) | 21:05:00 | 0.887 | 0.933 | 0.073 | 903513 |
| 69600/80000 (87.0%) | 21:06:36 | 0.885 | 0.933 | 0.023 | 904813 |
| 69700/80000 (87.1%) | 21:09:01 | 0.878 | 0.850 | 0.119 | 906113 |
| 69800/80000 (87.3%) | 21:10:37 | 0.875 | 0.850 | 0.134 | 907413 |
| 69900/80000 (87.4%) | 21:12:12 | 0.875 | 0.850 | 0.027 | 908713 |
| 70000/80000 (87.5%) | 21:13:48 | 0.874 | 0.850 | 0.077 | 910013 |
| 70100/80000 (87.6%) | 21:16:14 | 0.894 | 0.840 | 0.039 | 911313 |
| 70200/80000 (87.8%) | 21:17:49 | 0.887 | 0.840 | 0.091 | 912613 |
| 70300/80000 (87.9%) | 21:19:25 | 0.890 | 0.840 | 0.015 | 913913 |
| 70400/80000 (88.0%) | 21:21:01 | 0.892 | 0.840 | 0.065 | 915213 |
| 70500/80000 (88.1%) | 21:23:26 | 0.891 | 0.903 | 0.081 | 916513 |
| 70600/80000 (88.3%) | 21:25:02 | 0.899 | 0.903 | 0.055 | 917813 |
| 70700/80000 (88.4%) | 21:26:37 | 0.897 | 0.903 | 0.055 | 919113 |
| 70800/80000 (88.5%) | 21:28:13 | 0.892 | 0.903 | 0.058 | 920413 |
| 70900/80000 (88.6%) | 21:30:39 | 0.906 | 0.867 | 0.008 | 921713 |
| 71000/80000 (88.8%) | 21:32:14 | 0.898 | 0.867 | 0.088 | 923013 |
| 71100/80000 (88.9%) | 21:33:50 | 0.893 | 0.867 | 0.027 | 924313 |
| 71200/80000 (89.0%) | 21:35:26 | 0.895 | 0.867 | 0.072 | 925613 |
| 71300/80000 (89.1%) | 21:37:51 | 0.885 | 0.907 | 0.132 | 926913 |
| 71400/80000 (89.3%) | 21:39:27 | 0.884 | 0.907 | 0.021 | 928213 |
| 71500/80000 (89.4%) | 21:41:03 | 0.891 | 0.907 | 0.132 | 929513 |
| 71600/80000 (89.5%) | 21:42:40 | 0.889 | 0.907 | 0.015 | 930813 |
| 71700/80000 (89.6%) | 21:45:05 | 0.911 | 0.883 | 0.057 | 932113 |
| 71800/80000 (89.8%) | 21:46:41 | 0.903 | 0.883 | 0.031 | 933413 |
| 71900/80000 (89.9%) | 21:48:17 | 0.905 | 0.883 | 0.064 | 934713 |
| 72000/80000 (90.0%) | 21:49:52 | 0.904 | 0.883 | 0.028 | 936013 |
| 72100/80000 (90.1%) | 21:52:17 | 0.898 | 0.860 | 0.070 | 937313 |
| 72200/80000 (90.3%) | 21:53:53 | 0.898 | 0.860 | 0.065 | 938613 |
| 72300/80000 (90.4%) | 21:55:29 | 0.892 | 0.860 | 0.050 | 939913 |
| 72400/80000 (90.5%) | 21:57:05 | 0.894 | 0.860 | 0.119 | 941213 |
| 72500/80000 (90.6%) | 21:59:30 | 0.914 | 0.863 | 0.026 | 942513 |
| 72600/80000 (90.8%) | 22:01:06 | 0.905 | 0.863 | 0.097 | 943813 |
| 72700/80000 (90.9%) | 22:02:42 | 0.900 | 0.863 | 0.022 | 945113 |
| 72800/80000 (91.0%) | 22:04:18 | 0.900 | 0.863 | 0.031 | 946413 |
| 72900/80000 (91.1%) | 22:06:42 | 0.898 | 0.877 | 0.048 | 947713 |
| 73000/80000 (91.3%) | 22:08:18 | 0.895 | 0.877 | 0.027 | 949013 |
| 73100/80000 (91.4%) | 22:09:54 | 0.896 | 0.877 | 0.024 | 950313 |
| 73200/80000 (91.5%) | 22:11:29 | 0.898 | 0.877 | 0.022 | 951613 |
| 73300/80000 (91.6%) | 22:13:54 | 0.915 | 0.893 | 0.080 | 952913 |
| 73400/80000 (91.8%) | 22:15:30 | 0.913 | 0.893 | 0.013 | 954213 |
| 73500/80000 (91.9%) | 22:17:06 | 0.900 | 0.893 | 0.038 | 955513 |
| 73600/80000 (92.0%) | 22:18:42 | 0.900 | 0.893 | 0.126 | 956813 |
| 73700/80000 (92.1%) | 22:21:07 | 0.878 | 0.913 | 0.031 | 958113 |
| 73800/80000 (92.3%) | 22:22:43 | 0.902 | 0.913 | 0.018 | 959413 |
| 73900/80000 (92.4%) | 22:24:18 | 0.905 | 0.913 | 0.069 | 960713 |
| 74000/80000 (92.5%) | 22:25:53 | 0.910 | 0.913 | 0.017 | 962013 |
| 74100/80000 (92.6%) | 22:28:18 | 0.880 | 0.860 | 0.063 | 963313 |
| 74200/80000 (92.8%) | 22:29:53 | 0.898 | 0.860 | 0.025 | 964613 |
| 74300/80000 (92.9%) | 22:31:29 | 0.904 | 0.860 | 0.111 | 965913 |
| 74400/80000 (93.0%) | 22:33:05 | 0.905 | 0.860 | 0.021 | 967213 |
| 74500/80000 (93.1%) | 22:35:30 | 0.906 | 0.897 | 0.023 | 968513 |
| 74600/80000 (93.3%) | 22:37:05 | 0.903 | 0.897 | 0.047 | 969813 |
| 74700/80000 (93.4%) | 22:38:41 | 0.909 | 0.897 | 0.116 | 971113 |
| 74800/80000 (93.5%) | 22:40:17 | 0.907 | 0.897 | 0.094 | 972413 |
| 74900/80000 (93.6%) | 22:42:43 | 0.900 | 0.847 | 0.021 | 973713 |
| 75000/80000 (93.8%) | 22:44:19 | 0.905 | 0.847 | 0.023 | 975013 |
| 75100/80000 (93.9%) | 22:45:55 | 0.905 | 0.847 | 0.051 | 976313 |
| 75200/80000 (94.0%) | 22:47:31 | 0.902 | 0.847 | 0.166 | 977613 |
| 75300/80000 (94.1%) | 22:49:57 | 0.911 | 0.863 | 0.012 | 978913 |
| 75400/80000 (94.3%) | 22:51:33 | 0.911 | 0.863 | 0.044 | 980213 |
| 75500/80000 (94.4%) | 22:53:09 | 0.905 | 0.863 | 0.018 | 981513 |
| 75600/80000 (94.5%) | 22:54:44 | 0.901 | 0.863 | 0.015 | 982813 |
| 75700/80000 (94.6%) | 22:57:12 | 0.908 | 0.870 | 0.032 | 984113 |
| 75800/80000 (94.8%) | 22:58:48 | 0.901 | 0.870 | 0.072 | 985413 |
| 75900/80000 (94.9%) | 23:00:24 | 0.898 | 0.870 | 0.036 | 986713 |
| 76000/80000 (95.0%) | 23:02:00 | 0.895 | 0.870 | 0.080 | 988013 |
| 76100/80000 (95.1%) | 23:04:29 | 0.894 | 0.900 | 0.186 | 989313 |
| 76200/80000 (95.3%) | 23:06:04 | 0.899 | 0.900 | 0.024 | 990613 |
| 76300/80000 (95.4%) | 23:07:39 | 0.901 | 0.900 | 0.060 | 991913 |
| 76400/80000 (95.5%) | 23:09:14 | 0.899 | 0.900 | 0.049 | 993213 |
| 76500/80000 (95.6%) | 23:11:42 | 0.902 | 0.857 | 0.022 | 994513 |
| 76600/80000 (95.8%) | 23:13:18 | 0.904 | 0.857 | 0.025 | 995813 |
| 76700/80000 (95.9%) | 23:14:54 | 0.904 | 0.857 | 0.020 | 997113 |
| 76800/80000 (96.0%) | 23:16:30 | 0.909 | 0.857 | 0.027 | 998413 |
| 76900/80000 (96.1%) | 23:18:55 | 0.911 | 0.893 | 0.016 | 999713 |
| 77000/80000 (96.3%) | 23:20:31 | 0.905 | 0.893 | 0.020 | 1001013 |
| 77100/80000 (96.4%) | 23:22:07 | 0.905 | 0.893 | 0.144 | 1002313 |
| 77200/80000 (96.5%) | 23:23:43 | 0.903 | 0.893 | 0.068 | 1003613 |
| 77300/80000 (96.6%) | 23:26:08 | 0.902 | 0.863 | 0.027 | 1004913 |
| 77400/80000 (96.8%) | 23:27:45 | 0.905 | 0.863 | 0.021 | 1006213 |
| 77500/80000 (96.9%) | 23:29:20 | 0.904 | 0.863 | 0.112 | 1007513 |
| 77600/80000 (97.0%) | 23:30:56 | 0.909 | 0.863 | 0.027 | 1008813 |
| 77700/80000 (97.1%) | 23:33:23 | 0.909 | 0.927 | 0.028 | 1010113 |
| 77800/80000 (97.3%) | 23:34:59 | 0.906 | 0.927 | 0.069 | 1011413 |
| 77900/80000 (97.4%) | 23:36:35 | 0.908 | 0.927 | 0.059 | 1012713 |
| 78000/80000 (97.5%) | 23:38:11 | 0.906 | 0.927 | 0.037 | 1014013 |
| 78100/80000 (97.6%) | 23:40:37 | 0.911 | 0.913 | 0.028 | 1015313 |
| 78200/80000 (97.8%) | 23:42:13 | 0.908 | 0.913 | 0.160 | 1016613 |
| 78300/80000 (97.9%) | 23:43:49 | 0.904 | 0.913 | 0.151 | 1017913 |
| 78400/80000 (98.0%) | 23:45:25 | 0.908 | 0.913 | 0.021 | 1019213 |
| 78500/80000 (98.1%) | 23:47:50 | 0.917 | 0.883 | 0.032 | 1020513 |
| 78600/80000 (98.3%) | 23:49:26 | 0.905 | 0.883 | 0.034 | 1021813 |
| 78700/80000 (98.4%) | 23:51:02 | 0.905 | 0.883 | 0.028 | 1023113 |
| 78800/80000 (98.5%) | 23:52:38 | 0.904 | 0.883 | 0.033 | 1024413 |
| 78900/80000 (98.6%) | 23:55:04 | 0.905 | 0.880 | 0.038 | 1025713 |
| 79000/80000 (98.8%) | 23:56:40 | 0.912 | 0.880 | 0.035 | 1027013 |
| 79100/80000 (98.9%) | 23:58:16 | 0.912 | 0.880 | 0.021 | 1028313 |
| 79200/80000 (99.0%) | 23:59:52 | 0.907 | 0.880 | 0.071 | 1029613 |
| 79300/80000 (99.1%) | 24:02:18 | 0.903 | 0.887 | 0.100 | 1030913 |
| 79400/80000 (99.3%) | 24:03:54 | 0.914 | 0.887 | 0.021 | 1032213 |
| 79500/80000 (99.4%) | 24:05:30 | 0.911 | 0.887 | 0.019 | 1033513 |
| 79600/80000 (99.5%) | 24:07:05 | 0.913 | 0.887 | 0.056 | 1034813 |
| 79700/80000 (99.6%) | 24:09:30 | 0.920 | 0.857 | 0.078 | 1036113 |
| 79800/80000 (99.8%) | 24:11:06 | 0.913 | 0.857 | 0.028 | 1037413 |
| 79900/80000 (99.9%) | 24:12:42 | 0.906 | 0.857 | 0.024 | 1038713 |

====================================================================================================
Training finished at: 2026-03-26 15:56:59
Total training time: 24:14:16
Best eval reward: 0.940
